"Tree Name","Tree Index","Parent Name","Parent Name Path","Name","Abbreviation","Description","Visible","Currency","Allocate Time","External Id","Payroll Code","Location Code","EIN Tax Id","EIN Name","Cost Center Extra 1","Cost Center Extra 2","Cost Center Extra 3","Cost Center Extra 4","Cost Center Extra 5","Add To Lists","Remove From Lists","GL Code","Address Name","Address Line 1","Address Line 2","Address City","Address State","Address Zip","Address Country","Skill 1","Skill 2","Skill 3","Skill 4","Skill 5","Skill 6","Skill 7","Skill 8","Skill 9","Skill 10","Skill 11","Skill 12","Skill 13","Skill 14","Skill 15","Skill 16","Skill 17","Skill 18","Skill 19","Skill 20","Default Manager 1","Default Manager 1 EIN Name","Default Manager 1 EIN Tax Id","Default Manager 2","Default Manager 2 EIN Name","Default Manager 2 EIN Tax Id","Default Manager 3","Default Manager 3 EIN Name","Default Manager 3 EIN Tax Id","Default Manager 4","Default Manager 4 EIN Name","Default Manager 4 EIN Tax Id","Default Manager 5","Default Manager 5 EIN Name","Default Manager 5 EIN Tax Id","Default Manager 6","Default Manager 6 EIN Name","Default Manager 6 EIN Tax Id"
"","3","","","PIGGLY WIGGLY #263, 1697 TUSCALOOSA AVENUE, BIRMINGHAM, AL","PW#0263","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #264, 6501 FIRST AVENUE NORTH, BIRMINGHAM, AL","PW#0264","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #265, 770 SHADES MOUNTAIN PLAZA, BIRMINGHAM, A","PW#0265","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #266, 4750 EASTERN VALLEY ROAD, BESSEMER, AL","PW#0266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #267-COST +, 104 RIVER SQUARE PLAZA, HUEYTOWN,","PW#0267","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #270, 41 CHURCH STREET, MOUNTAIN BROOK, AL","PW#0270","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #273, 506 D SPAULDING ROAD, MONTEZUMA, GA","PW#0273","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #274, 1105 MADISON HIGHWAY, VALDOSTA, GA","PW#274","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #275 ADEL, 714 WEST 4TH STREET, ADEL, GA","PW#0275","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #275 HDW, 714 WEST 4TH STREET, ADEL, GA","PW#275H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #276, 48 EAST OAK STREET, MCRAE, GA","PW#0276","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #278, 32 S TALLAHASSEE ST, HAZLEHURST, GA","PW#0278","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #279, 101 SOUTH MACON STREET, OGLETHORPE, GA","PW#0279","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #281, 2111 BEMISS ROAD, VALDOSTA, GA","PW#0281","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #281 HDW, 2111 BEMISS ROAD, VALDOSTA, GA","PW#281H","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #282, 5355 COTTON STREET, GRACEVILLE, FL","LUENBER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #294, 415 CALDWELL DRIVE, WARRIOR, AL","PW00294","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #295 COST+, 6730 DEERFOOT PARKWAY, CLAY, AL","PW00295","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #3, 24844 MS 15, MATHISTON, MS","PW#03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #342 (PWW), 29559 SR 108, GRUETLI-LAAGER, TN","PW#0342","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #379, 100 PIGGLY WIGGLY WAY, RICHLAND, GA","PIGGLYR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #380, 612  BLAKELY STREET, CUTHBERT, GA","PW00380","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #401, 1861 ROANOKE ROAD, LAGRANGE, GA","PW#401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #407, 1807 SOUTH LUMPKIN ROAD, COLUMBUS, GA","PW#407","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #411, 1837 STADIUM DRIVE, PHENIX CITY, AL","PW#411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #412, 910 BROWN AVENUE, COLUMBUS, GA","PW#412","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #416, 120 WEST BROAD STREET, EUFAULA, AL","PW#416","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #418, 512 13TH STREET, PHENIX CITY, AL","PW#418","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #423, 4916 RIVER ROAD, COLUMBUS, GA","PW#423","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #425, 1130 HIGWAY 280 BYPASS, PHENIX CITY, AL","PW#425","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #427, 3846 ST. MARY S ROAD, COLUMBUS, GA","PW#427","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #428, 620 CHERRY DR, LANETT, AL","PW#428","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #429, 511 SOUTH GREENWOOD ROAD, LAGRANGE, GA","PW#429","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #430, 301 NORTH CENTER STREET, THOMASTON, GA","PW#430","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #432, 1345 13TH STREET, COLUMBUS, GA","PW#432","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #434, 5850 MOON ROAD, COLUMBUS, GA","PW#434","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #436, 1631 S EUFAULA AVENUE, EUFAULA, AL","PW#436","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #443, 1515 2ND AVENUE SUITE A, OPELIKA, AL","PW#443","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #444, 2424 WOODRUFF FARM ROAD, COLUMBUS, GA","PW#444","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #445, 337 9TH AVENUE SW, lafayette, AL","PW#0445","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #45, 1009 19TH STREET, HALEYVILLE, AL","PIGGL45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #501, 201 FOREST AVENUE, EAST BREWTON, AL","PIG0501","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #593, 202 A SOUTH ELM STREET, TUSKEGEE, AL","PW00593","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #600   (10), 9511 N. CENTURY BLVD., CENTURY, F","PW#10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #601  (202), 11204 FL-97, WALNUT HILL, FL","PW00202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #602 (728), 530 WEST CENTRAL AVE, WIGGINS, MS","PW00728","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #603  (732), 5044 PLAZA DR, TYLERTOWN, MS","PW00732","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #6032 -EXPRESS, 81801 HWY 21, bush, LA","PIG6032","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #604  (736), 1110 MS-13, columbia, MS","PW00736","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #605  (751), 7831 HWY 613, MOSS POINT, MS","PW#751","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #606  (756), 615 D'OLIVE ST, BAY MINETTE, AL","PW00756","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #608  (764), 174 PORTER AVENUE, BILOXI, MS","PW#0764","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","3","","","PIGGLY WIGGLY #610  (711), 107 MCGEE STREET, EVERGREEN, AL","PW00711","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
